Sex_int,Protected category,Overall,Technical Skills,Standing/Position,Comunication,Maturity,Dynamism,Mobility,English,Italian Residence,European Residence,Age Range_int,number_of_searches,experience_match_score,study_title_score,professional_similarity_score,study_area_score,general_similarity_score,Distance Residence - Akkodis HQ,Distance Residence - Assumption HQ,Hired
1,False,2.333333333333333,2.6666666666666665,2.333333333333333,2.333333333333333,2.333333333333333,2.333333333333333,1.6666666666666667,3.0,True,True,0,403.0,0.0,0.0,0.3758928477764129,1.0000001192092896,0.5308155417442322,46.13222466824077,46.13222466824077,1
0,False,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,True,True,2,179.0,-0.1666666666666666,0.0,0.5699573159217834,0.5139808654785156,0.5128616690635681,954.0999970639416,954.0999970639416,0
1,False,1.0,2.0,1.5,1.5,2.0,1.0,1.0,1.0,True,True,0,651.6666666666666,-0.6666666666666666,0.0,0.3150644302368164,0.5346493721008301,0.5555363893508911,126.36801588664628,126.36801588664628,0
1,False,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,False,True,2,774.0,0.0,0.0,0.358225017786026,1.0,0.4583756923675537,0.0,548.2586911720567,0
1,False,2.5,3.0,2.0,3.0,2.5,2.0,3.0,3.0,True,True,0,687.0,0.3333333333333333,0.0,0.4717880487442016,1.0,0.5662987232208252,247.98733927628405,247.98733927628405,1
1,False,2.5,2.0,2.333333333333333,2.6666666666666665,2.6666666666666665,3.0,3.0,3.0,True,True,2,211.0,0.5,0.0,0.348391056060791,1.0,0.4510532319545746,271.2541495323304,271.2541495323304,1
1,False,3.0,3.0,2.5,2.25,2.75,2.75,3.25,3.25,True,True,4,318.0,0.0,-0.1666666666666666,0.1911946386098861,0.1586044579744339,0.6364611387252808,811.154046294714,811.154046294714,1
1,False,3.0,3.0,2.5,2.25,2.75,2.75,3.25,3.25,True,True,4,318.0,0.0,0.0,0.4059550166130066,1.0,0.5379317998886108,65.2971545928509,811.154046294714,1
1,False,2.6666666666666665,2.6666666666666665,2.0,2.6666666666666665,2.0,2.6666666666666665,1.6666666666666667,3.0,True,True,2,958.0,0.0,0.1666666666666666,0.4498879313468933,0.4734894037246704,0.6211418509483337,0.0,0.0,0
1,False,4.0,4.0,4.0,4.0,3.0,3.0,2.0,3.0,True,True,5,10.0,1.0,0.0,0.3213711082935333,0.6029894351959229,0.5088503360748291,45.70076248882968,45.70076248882968,0
1,False,3.0,2.0,2.0,3.0,3.5,3.0,3.0,3.0,True,True,5,55.66666666666666,0.5,0.3333333333333333,0.3636136651039123,0.1524824947118759,0.4697066247463226,237.24787717212303,237.24787717212303,0
1,False,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,True,True,0,453.0,-0.1666666666666666,0.1666666666666666,0.1564044654369354,0.4946739375591278,0.4799973368644714,126.36801588664628,658.5022377502794,0
0,False,3.0,2.0,2.5,3.0,3.0,3.0,2.0,3.0,True,True,1,737.0,0.3333333333333333,0.3333333333333333,0.0619551762938499,1.0,0.3158512711524963,0.0,0.0,1
1,False,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,True,True,2,456.0,0.0,0.0,0.085284411907196,0.6022917032241821,0.4706441760063171,490.7607902637367,707.09631047939,0
1,False,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,True,True,2,528.0,0.0,0.1666666666666666,0.438112735748291,0.5692874193191528,0.5732617378234863,359.02437806234565,359.02437806234565,0
1,False,3.333333333333333,3.333333333333333,2.333333333333333,3.0,3.333333333333333,3.333333333333333,3.333333333333333,3.333333333333333,True,True,6,255.0,0.0,-0.1666666666666666,0.3379745483398437,0.3988077044486999,0.6334532499313354,70.9762256486664,70.9762256486664,1
0,False,2.333333333333333,2.0,3.0,2.6666666666666665,2.0,2.6666666666666665,2.0,3.0,True,True,2,743.0,0.1666666666666666,-0.1666666666666666,0.0957098603248596,0.0955589711666107,0.5007442831993103,0.0,0.0,1
1,False,2.6666666666666665,2.333333333333333,3.0,3.0,2.333333333333333,2.333333333333333,1.3333333333333333,3.0,True,True,1,65.0,0.0,0.3333333333333333,0.1487990021705627,0.2989610135555267,0.3970596194267273,8.182109204177973,8.182109204177973,1
1,False,2.5,2.0,2.0,2.0,2.0,2.5,3.0,3.0,False,False,6,78.33333333333333,1.0,-0.5,0.3365125358104706,0.1471807062625885,0.5185577273368835,11967.763676959696,11967.763676959696,0
1,False,2.0,2.0,2.5,2.0,1.5,3.0,3.0,2.0,True,True,0,13.0,0.1666666666666666,-0.1666666666666666,0.3230148255825043,0.9999999403953552,0.5115064382553101,126.36801588664628,126.36801588664628,0
1,False,2.0,1.0,2.0,1.0,2.0,2.0,3.0,3.0,False,False,0,338.75,0.0,-0.1666666666666666,0.2953161597251892,0.9999999403953552,0.5369337797164917,5412.5705111602765,5412.5705111602765,0
1,False,2.5,2.5,3.0,2.5,2.0,2.5,2.0,2.5,True,True,5,14.0,0.3333333333333333,0.0,0.3191538453102112,1.0,0.4532753825187683,0.0,181.59280180841984,1
1,False,2.6666666666666665,3.0,2.0,2.333333333333333,2.6666666666666665,2.6666666666666665,1.6666666666666667,2.6666666666666665,True,True,5,150.0,0.3333333333333333,0.0,0.4806064367294311,0.5253975987434387,0.4855842590332031,294.5573832301998,294.5573832301998,1
1,False,3.0,3.0,2.333333333333333,2.6666666666666665,2.333333333333333,3.0,3.0,3.0,True,True,2,146.0,0.3333333333333333,-0.3333333333333333,0.4211633801460266,0.4678933918476105,0.4728448390960693,580.4313501210166,564.4647726172717,1
1,False,2.333333333333333,2.6666666666666665,2.333333333333333,2.333333333333333,2.0,2.0,2.0,2.6666666666666665,True,True,2,1250.0,0.1666666666666666,0.0,0.3465024828910827,0.6472595930099487,0.5320751070976257,84.80029789356445,84.80029789356445,0
1,False,2.0,1.5,2.0,2.0,2.5,2.5,2.0,3.0,True,True,0,687.0,-0.1666666666666666,-0.5,0.1899753510951995,0.3236594796180725,0.457963764667511,0.0,0.0,0
1,False,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,True,True,2,570.0,0.5,-0.1666666666666666,0.4811834096908569,0.4867674112319946,0.6229907274246216,626.6834040979066,626.6834040979066,0
1,False,2.0,2.5,2.0,2.0,2.5,3.0,3.0,1.5,True,True,3,151.0,0.1666666666666666,0.0,0.2858359217643738,1.0,0.4109402298927307,0.0,795.8850919622315,1
0,False,3.0,2.5,3.0,3.0,2.5,3.0,2.5,3.0,True,True,2,667.6666666666666,0.0,0.0,0.1784498989582061,0.3603686988353729,0.4720402359962463,24.90897959240141,24.90897959240141,1
0,False,3.0,2.5,3.0,3.0,2.5,3.0,2.5,3.0,True,True,2,667.6666666666666,0.0,0.0,0.2873876094818115,0.3603686988353729,0.4821743965148926,24.90897959240141,24.90897959240141,1
1,False,2.5,2.5,2.5,2.0,2.0,2.5,2.5,3.0,True,True,0,532.6666666666666,0.0,-0.1666666666666666,0.4032421708106994,0.5253975987434387,0.5448928475379944,246.0509033240345,832.4694111908321,0
1,False,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,True,True,6,499.0,0.3333333333333333,0.0,0.4321650266647339,0.1387689709663391,0.570724368095398,0.0,126.36801588664628,0
1,False,1.75,1.5,1.75,2.0,1.75,2.25,1.5,2.0,True,True,2,531.0,0.0,-0.1666666666666666,0.320104718208313,0.2675034999847412,0.4896671175956726,245.77068338212243,394.2353390042608,0
1,False,2.75,2.5,2.75,2.75,2.5,2.5,1.75,3.0,True,True,3,1129.0,0.0,0.1666666666666666,0.4407850503921509,0.4984323978424072,0.5815472602844238,0.0,0.0,1
0,False,2.0,2.0,2.0,2.6666666666666665,2.0,2.6666666666666665,2.6666666666666665,2.6666666666666665,True,True,2,364.0,-0.3333333333333333,0.0,0.1547104865312576,0.3406817317008972,0.4312674403190613,188.7172734049369,188.7172734049369,0
1,False,3.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,True,True,0,969.5,-0.6666666666666666,0.1666666666666666,0.1547104865312576,0.3460933566093445,0.5005602836608887,81.85351694487457,443.34183244614655,0
1,False,2.0,2.0,2.5,3.0,2.0,3.0,3.0,3.0,True,True,0,226.0,-0.3333333333333333,0.0,0.2652798891067505,1.0000001192092896,0.6433722972869873,89.71744088384223,89.71744088384223,0
1,False,2.5,1.5,2.5,2.5,2.5,2.0,3.0,3.0,True,True,0,1029.0,-0.3333333333333333,0.0,0.3576605021953583,1.0,0.6199179291725159,487.2947806944944,487.2947806944944,0
0,False,3.0,2.0,3.0,3.0,2.5,3.0,2.0,3.0,True,True,2,544.0,-0.1666666666666666,0.0,0.2475721538066864,1.0,0.6269915103912354,24.90897959240141,24.90897959240141,1
0,False,3.0,2.0,3.0,3.0,2.5,3.0,2.0,3.0,True,True,2,544.0,-0.1666666666666666,0.0,0.2558548152446747,1.0,0.6300537586212158,24.90897959240141,24.90897959240141,1
1,False,3.0,2.0,2.6666666666666665,3.0,2.6666666666666665,3.0,3.0,3.333333333333333,True,True,2,215.3333333333333,-0.1666666666666666,0.0,0.5883758664131165,0.9999999403953552,0.5239248275756836,866.794236323266,787.2552303179688,1
1,False,2.5,2.25,2.25,2.0,2.0,2.25,2.0,3.0,True,True,4,178.0,0.0,0.0,0.2493087947368621,0.1586044579744339,0.4790619611740112,105.24103387128434,111.23399714847092,1
1,False,2.0,1.6666666666666667,2.333333333333333,2.0,2.0,2.0,2.6666666666666665,3.0,True,True,2,815.6666666666666,-0.1666666666666666,0.1666666666666666,0.759903073310852,0.5629082918167114,0.4468588232994079,593.0281452923132,593.0281452923132,1
1,False,2.0,2.0,2.0,1.5,1.5,2.0,2.0,3.0,True,True,2,685.0,-0.3333333333333333,0.0,0.0220225844532251,0.4734894037246704,0.507209062576294,542.3667306921245,147.08417350263932,0
1,False,3.0,3.0,3.0,3.0,3.0,2.0,1.0,2.0,True,True,2,518.5,0.5,0.0,0.640370786190033,0.9999999403953552,0.5248296856880188,565.4072149746665,565.4072149746665,0
1,False,2.0,2.0,2.0,2.5,2.0,3.0,1.5,3.0,True,True,2,1101.0,-0.1666666666666666,0.0,0.5591997504234314,0.5692874193191528,0.2504113316535949,866.794236323266,866.794236323266,1
1,False,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,True,True,2,1250.0,0.1666666666666666,0.0,0.4896964430809021,0.6472595930099487,0.4938694536685943,113.72973346451964,113.72973346451964,0
1,False,2.75,2.25,2.5,3.0,3.0,3.0,2.75,3.0,True,True,2,679.8,-0.3333333333333333,0.0,0.1375942677259445,1.0,0.6039746999740601,447.3425852252864,447.3425852252864,0
1,False,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,False,True,6,957.25,0.8333333333333334,-0.1666666666666666,0.4395232200622558,0.6039841771125793,0.4581227302551269,1351.879273834155,1351.879273834155,0
1,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,True,True,3,506.5,-0.1666666666666666,0.1666666666666666,0.4203335642814636,0.9999999403953552,0.5655841827392578,866.794236323266,866.794236323266,0
1,False,2.0,2.5,2.0,2.0,2.5,2.0,1.0,2.0,True,True,6,822.6,0.6666666666666666,-0.5,0.3804674744606018,0.108266070485115,0.5306541919708252,705.9832217752124,698.8709159121385,0
0,False,2.5,2.0,2.5,3.0,2.5,2.5,3.0,4.0,False,False,4,142.0,0.3333333333333333,0.0,0.2791453897953033,1.0,0.5486795902252197,0.0,4316.575906111097,1
0,False,3.0,3.0,3.0,2.0,2.5,2.5,3.0,3.0,True,True,2,178.0,-0.6666666666666666,0.0,0.4214992821216583,1.0,0.4574064612388611,0.0,477.5670330053997,1
1,False,2.25,2.0,2.333333333333333,2.333333333333333,2.0,2.333333333333333,3.0,3.0,True,True,2,207.0,0.0,0.0,0.4126973152160644,0.5692874193191528,0.5673595666885376,525.6548809246697,544.3212101563204,0
1,False,2.0,1.5,2.0,1.5,2.5,2.5,2.5,3.0,True,True,0,585.0,0.0,-0.1666666666666666,0.5356980562210083,0.6472595930099487,0.509368896484375,261.2904898703645,261.2904898703645,0
1,False,2.6666666666666665,2.333333333333333,2.6666666666666665,2.6666666666666665,2.333333333333333,2.6666666666666665,3.0,3.333333333333333,True,True,2,232.0,-0.3333333333333333,0.0,0.382901668548584,0.6472595930099487,0.2635562419891357,0.0,0.0,1
1,False,2.0,2.333333333333333,2.333333333333333,2.333333333333333,2.0,2.0,2.0,3.0,True,True,0,226.0,0.0,0.0,0.3545263409614563,0.5248866081237793,0.606203556060791,37.18409292930151,37.18409292930151,1
1,False,2.0,2.0,2.0,2.0,1.5,2.0,1.0,3.0,True,True,2,583.0,0.1666666666666666,-0.1666666666666666,0.3480051159858703,0.5346493721008301,0.5172014832496643,766.5563451384937,766.5563451384937,0
1,False,2.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,True,True,0,696.0,0.3333333333333333,0.0,0.3681566715240478,0.5629082918167114,0.5761338472366333,261.2904898703645,261.2904898703645,0
1,False,2.6666666666666665,2.6666666666666665,2.6666666666666665,2.6666666666666665,2.333333333333333,2.333333333333333,3.0,3.0,True,True,0,12.0,0.1666666666666666,0.0,0.0132656516507267,0.4034297466278076,0.424155592918396,26.408226347032084,26.408226347032084,0
1,False,2.0,2.0,2.0,1.6666666666666667,2.0,2.0,2.6666666666666665,2.333333333333333,True,True,2,957.25,-0.1666666666666666,0.0,0.3618915677070617,0.5033115148544312,0.4688582122325897,973.2317442216324,973.2317442216324,0
1,False,3.0,4.0,3.0,3.0,3.0,2.0,2.0,4.0,True,True,0,159.0,0.5,0.0,0.4295915365219116,0.4741823971271515,0.5736160278320312,0.0,0.0,0
0,False,2.6666666666666665,2.6666666666666665,2.6666666666666665,2.6666666666666665,2.6666666666666665,3.0,2.0,3.0,True,True,2,739.0,0.3333333333333333,0.1666666666666666,0.4042628407478332,0.1555326730012893,0.4640259146690368,297.3505202717438,297.3505202717438,0
1,False,2.0,2.5,2.0,2.5,2.5,2.5,2.5,3.0,True,True,2,349.0,-0.6666666666666666,0.0,0.2192002832889557,0.4409577250480652,0.5743682384490967,280.8862664170259,300.3402864928142,0
1,False,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,True,True,2,349.0,0.1666666666666666,-0.5,0.1988901942968368,0.0721558779478073,0.6009891033172607,188.7172734049369,183.1176562608678,0
1,False,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,True,True,2,696.0,0.0,0.0,0.3616761267185211,0.5253975987434387,0.5617207288742065,164.36911345908038,164.36911345908038,0
1,False,2.0,2.0,1.6666666666666667,2.0,2.333333333333333,2.6666666666666665,3.0,3.0,True,True,2,792.0,0.0,0.0,0.2584287524223327,0.6778651475906372,0.2376793920993805,137.14879883932707,137.14879883932707,1
1,False,3.0,4.0,3.0,2.0,3.0,3.0,3.0,3.0,True,True,4,368.0,0.0,-0.5,0.4553074240684509,0.4734894037246704,0.5660141706466675,303.4261289587183,375.74308794927634,0
1,False,3.0,2.5,2.5,2.5,3.0,2.5,2.0,3.0,True,True,0,1180.0,0.0,0.1666666666666666,0.128798559308052,0.3236594796180725,0.5041304230690002,0.0,0.0,1
1,False,2.0,2.333333333333333,2.0,2.0,2.0,2.0,1.6666666666666667,3.0,True,True,3,232.0,0.5,0.0,0.3629375100135803,1.0000001192092896,0.5508311986923218,279.3511258703548,279.3511258703548,0
1,False,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.5,True,True,2,159.0,-0.5,-0.1666666666666666,0.2021862864494323,0.1252253949642181,0.432141900062561,444.1667364926182,444.1667364926182,0
0,False,2.0,2.5,2.0,2.0,2.5,3.0,2.5,3.0,True,True,4,452.0,-0.3333333333333333,0.0,0.2640310525894165,1.0,0.4914143085479736,0.0,80.91819565912942,0
1,False,2.0,3.0,2.0,2.0,3.0,2.0,4.0,2.0,True,True,6,200.0,0.5,0.0,0.1653686165809631,1.0,0.4489306807518005,634.8643882306808,688.5149814152777,1
1,False,3.0,3.0,3.0,3.0,2.0,2.0,1.0,3.0,True,True,4,371.5,1.0,0.0,0.3457942605018616,0.5629082918167114,0.4684674143791199,214.46768719242385,214.46768719242385,0
1,False,2.0,2.0,3.0,2.0,3.0,3.0,3.0,4.0,True,True,6,152.0,0.0,-0.3333333333333333,0.2153792381286621,0.1182378157973289,0.5393151044845581,1071.7490048249103,479.9462066143284,0
0,False,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,True,True,6,304.0,0.8333333333333334,-0.3333333333333333,0.1585928201675415,0.2908903956413269,0.4405688047409057,216.91989015789352,0.0,0
1,False,2.75,3.0,2.25,2.5,2.75,2.5,3.25,2.5,True,True,6,730.0,0.3333333333333333,0.0,0.1624810099601745,1.0,0.4324883818626404,0.0,31.416560207374992,1
1,False,2.75,3.0,2.25,2.5,2.75,2.5,3.25,2.5,True,True,6,730.0,0.5,-0.5,0.2216765433549881,1.0,0.3760631382465362,31.416560207374992,31.416560207374992,1
1,False,2.6666666666666665,2.333333333333333,3.0,3.0,2.333333333333333,2.0,2.333333333333333,3.0,True,True,1,245.0,0.0,0.0,0.1934909671545028,0.580945611000061,0.6209046244621277,0.0,0.0,1
0,False,2.0,1.5,2.0,2.0,2.5,3.0,2.5,2.5,True,True,2,877.0,0.3333333333333333,-0.3333333333333333,0.1461032629013061,0.1148773282766342,0.4899327456951141,690.5538576541088,690.5538576541088,0
0,False,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,True,True,1,131.0,0.0,0.0,0.3303315043449402,0.6410719752311707,0.4305024147033691,330.1441196805306,330.1441196805306,0
1,False,2.0,1.0,2.0,2.0,2.0,2.5,3.0,2.5,True,True,3,885.0,-0.3333333333333333,0.6666666666666666,0.6614830493927002,0.1148773282766342,0.4490239024162292,651.0607002691467,651.0607002691467,0
1,False,2.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,True,True,2,379.5,-0.1666666666666666,-0.1666666666666666,0.4087503850460052,0.4946739375591278,0.4848448634147644,747.090784765909,747.090784765909,0
1,False,2.5,2.0,2.5,2.5,2.5,3.0,3.0,2.0,True,True,2,259.0,-0.3333333333333333,0.0,0.3303315043449402,0.6458431482315063,0.453059434890747,365.6445112149842,365.6445112149842,1
1,False,2.333333333333333,2.6666666666666665,2.0,2.0,2.333333333333333,2.0,1.3333333333333333,3.0,True,True,3,272.0,0.3333333333333333,0.1666666666666666,0.2145667076110839,0.6410719752311707,0.5047920942306519,0.0,0.0,0
1,False,2.4,2.4,2.2,2.6,3.0,2.2,3.0,3.0,True,True,3,57.833333333333336,0.0,0.0,0.5974945425987244,1.0,0.6714760065078735,239.56661941416047,239.56661941416047,1
1,False,2.0,2.0,2.0,1.6666666666666667,2.0,2.0,2.6666666666666665,3.0,True,True,2,1281.0,0.0,0.0,0.4648587703704834,1.0,0.407944768667221,450.1987837229543,450.1987837229543,1
0,False,2.333333333333333,2.0,2.6666666666666665,2.6666666666666665,2.333333333333333,2.333333333333333,2.0,2.6666666666666665,True,True,0,1129.0,-0.1666666666666666,0.1666666666666666,0.3840729296207428,0.3585879802703857,0.4553250670433044,33.4944183965791,33.4944183965791,0
1,False,2.0,2.5,2.0,2.0,2.0,1.5,1.0,3.0,True,True,2,813.5,0.0,0.1666666666666666,0.4558974504470825,1.0000001192092896,0.594132661819458,0.0,0.0,0
1,False,2.0,2.0,1.5,1.0,2.0,2.5,2.5,2.5,True,True,0,803.6666666666666,0.6666666666666666,-0.3333333333333333,0.1896806061267852,0.3917103111743927,0.5074746012687683,201.2948668017827,787.2552303179688,0
1,False,2.0,1.6666666666666667,2.0,2.0,1.6666666666666667,2.333333333333333,3.0,2.333333333333333,True,True,2,199.0,0.3333333333333333,0.0,0.3667243719100952,0.4564272165298462,0.5138124227523804,207.0830474876916,207.0830474876916,0
1,False,2.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,True,True,4,464.0,0.5,0.0,0.3670935332775116,1.0,0.5316346883773804,154.03094088932662,154.03094088932662,0
1,False,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,True,True,0,995.0,-0.1666666666666666,0.0,0.2953161597251892,1.0,0.6027767062187195,126.36801588664628,126.36801588664628,0
1,False,1.0,3.0,3.0,2.0,1.0,1.0,1.0,3.0,True,True,2,67.0,-0.3333333333333333,0.0,0.3150644302368164,0.4654422998428345,0.5411257147789001,878.9065396873438,878.9065396873438,0
0,False,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,True,True,2,203.0,-0.1666666666666666,0.0,0.0854545384645462,1.0,0.2307823002338409,0.0,608.958847653715,1
0,False,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,True,True,2,203.0,-0.1666666666666666,0.0,0.0986393317580223,1.0,0.3270962238311767,0.0,608.958847653715,1
1,False,2.0,2.0,2.0,1.0,2.0,2.0,3.0,3.0,True,True,2,1069.0,-0.1666666666666666,-0.3333333333333333,0.3402201533317566,0.1821580529212951,0.5504465103149414,525.6548809246697,525.6548809246697,0
1,False,2.5,2.5,2.5,3.0,2.5,2.0,2.5,3.0,True,True,2,472.5,0.0,0.0,0.1225582510232925,0.5692874193191528,0.6015250086784363,56.57576331044274,56.57576331044274,1
1,False,2.0,2.0,2.0,2.0,2.6666666666666665,2.6666666666666665,2.6666666666666665,3.0,True,True,6,427.0,0.0,0.0,0.5535575151443481,0.1673837155103683,0.4930520951747894,1062.6451304435268,1062.6451304435268,1
0,True,2.0,1.5,1.5,1.5,2.0,2.0,1.5,3.5,True,True,6,841.0,1.0,0.0,0.0800634026527404,1.0,0.517981767654419,0.0,0.0,1
0,False,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,True,True,2,422.3333333333333,0.0,0.0,0.2661304771900177,0.5629082918167114,0.5568541288375854,0.0,0.0,0
1,False,2.0,2.0,2.0,2.25,2.0,2.0,2.0,2.75,True,True,0,72.0,0.1666666666666666,0.0,0.6806752681732178,0.6472595930099487,0.5943804979324341,503.05167789033766,503.05167789033766,0
1,False,2.0,1.0,2.0,3.0,2.0,2.0,3.0,2.0,True,True,2,453.0,-0.1666666666666666,0.0,0.128798559308052,0.6472595930099487,0.5590963363647461,224.84883992839124,44.78016898319363,0
0,False,2.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,True,True,1,613.0,-0.5,-0.1666666666666666,0.3457812368869781,0.7683122158050537,0.5363447666168213,623.0077968802333,538.2361724541412,0
1,False,1.5,2.0,1.5,2.0,1.5,1.5,1.0,3.0,True,True,6,1255.0,0.6666666666666666,-0.5,0.5519533753395081,0.3917103111743927,0.6346080303192139,0.0,0.0,0
1,False,2.0,2.0,2.0,2.0,2.0,2.0,1.5,3.0,True,True,2,857.0,0.1666666666666666,-0.1666666666666666,0.6016298532485962,1.0,0.5132080316543579,237.24787717212303,237.24787717212303,0
1,False,2.6666666666666665,2.6666666666666665,2.333333333333333,2.6666666666666665,2.333333333333333,2.0,2.0,3.0,True,True,0,364.0,0.3333333333333333,0.3333333333333333,0.3916451632976532,1.0,0.5011354684829712,525.6548809246697,525.6548809246697,0
1,False,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,True,True,2,175.0,0.1666666666666666,0.0,0.212583988904953,1.0000001192092896,0.5601633787155151,0.0,0.0,0
1,False,2.25,2.125,2.0,2.125,1.875,2.125,2.625,2.625,True,True,1,1165.0,-0.1666666666666666,0.0,0.2722528576850891,0.6472595930099487,0.6413913369178772,502.1883360329071,502.1883360329071,0
1,False,2.0,2.0,1.5,2.0,2.5,2.0,2.0,3.0,True,True,2,939.0,0.1666666666666666,-0.1666666666666666,0.5845144987106323,1.0000001192092896,0.4680587649345398,119.48588248656404,119.48588248656404,1
1,False,2.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,True,True,2,72.0,0.1666666666666666,0.0,0.4140000343322754,0.6472595930099487,0.5741894245147705,503.05167789033766,503.05167789033766,0
1,False,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.6666666666666665,True,True,3,958.0,0.1666666666666666,0.1666666666666666,0.5235025882720947,0.1252253949642181,0.5653447508811951,658.5022377502794,658.5022377502794,0
1,False,2.5,2.0,2.5,2.5,2.5,2.5,2.0,3.0,True,True,2,67.0,-0.1666666666666666,-0.1666666666666666,0.6801519393920898,0.4654422998428345,0.5883934497833252,214.35579178984503,214.35579178984503,0
1,False,2.0,2.0,2.0,2.0,1.5,2.0,2.5,3.0,True,True,3,874.6666666666666,0.3333333333333333,0.0,0.4034593403339386,0.6064016222953796,0.5768090486526489,0.0,0.0,0
1,False,2.5,2.25,2.5,2.25,2.5,2.5,3.25,2.75,True,True,6,679.8,0.6666666666666666,-0.5,0.4855363368988037,0.0721558779478073,0.5284308195114136,703.5249930143686,703.5249930143686,0
1,False,2.0,1.5,2.0,3.0,2.5,2.5,3.0,1.5,True,True,3,824.0,0.0,-0.1666666666666666,0.4050784111022949,1.0000001192092896,0.5282484292984009,698.5497871179975,698.5497871179975,1
1,False,2.0,1.5,2.0,3.0,2.5,2.5,3.0,1.5,True,True,3,824.0,-0.1666666666666666,0.0,0.4050784111022949,1.0,0.4046713709831238,0.0,698.5497871179975,1
1,False,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,False,True,6,613.0,0.5,-0.1666666666666666,0.440986692905426,0.569654643535614,0.4416292309761047,1109.326051313269,1127.434741234163,0
